ano,sigla_uf,id_municipio,produto,area_plantada,area_colhida,quantidade_produzida,rendimento_medio,valor_producao,prop_area_plantada,prop_area_colhida,prop_valor_producao
2010,CE,2305100,Caju,,,,,,,,
2010,CE,2305100,Caqui,,,,,,,,
2010,CE,2305100,Castanha de caju,,,,,0,,,0.0
2010,CE,2305100,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305100,Coco-da-baía,,,,,,,,
2010,CE,2305100,Dendê (cacho de coco),,,,,,,,
2010,CE,2305100,Erva-mate (folha verde),,,,,,,,
2010,CE,2305100,Figo,,,,,,,,
2010,CE,2305100,Goiaba,6,6,56,9333,38,0.3,0.3,0.74
2010,CE,2305100,Guaraná (semente),,,,,,,,
2010,CE,2305100,Laranja,30,30,340,11333,163,1.51,1.51,3.15
2010,CE,2305100,Limão,,,,,,,,
2010,CE,2305100,Maçã,,,,,,,,
2010,CE,2305100,Mamão,12,12,389,32416,180,0.6,0.6,3.48
2010,CE,2305100,Manga,4,4,45,11250,9,0.2,0.2,0.17
2010,CE,2305100,Maracujá,3,3,20,6666,17,0.15,0.15,0.33
2010,CE,2305100,Marmelo,,,,,,,,
2010,CE,2305100,Noz (fruto seco),,,,,,,,
2010,CE,2305100,Palmito,,,,,,,,
2010,CE,2305100,Pera,,,,,,,,
2010,CE,2305100,Pêssego,,,,,,,,
2010,CE,2305100,Pimenta-do-reino,,,,,,,,
2010,CE,2305100,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305100,Tangerina,60,60,300,5000,229,3.02,3.02,4.43
2010,CE,2305100,Tungue (fruto seco),,,,,,,,
2010,CE,2305100,Urucum (semente),,,,,,,,
2010,CE,2305100,Uva,,,,,,,,
2010,CE,2305209,Abacate,,,,,,,,
2010,CE,2305209,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305209,Açaí,,,,,,,,
2010,CE,2305209,Azeitona,,,,,,,,
2010,CE,2305209,Banana (cacho),135,135,780,5777,546,58.19,58.19,54.55
2010,CE,2305209,Borracha (látex coagulado),,,,,,,,
2010,CE,2305209,Borracha (látex líquido),,,,,,,,
2010,CE,2305209,Cacau (em amêndoa),,,,,,,,
2010,CE,2305209,Café (em grão) Total,,,,,,,,
2010,CE,2305209,Café (em grão) Arábica,,,,,,,,
2010,CE,2305209,Café (em grão) Canephora,,,,,,,,
2010,CE,2305209,Caju,,,,,,,,
2010,CE,2305209,Caqui,,,,,,,,
2010,CE,2305209,Castanha de caju,25,25,3,120,3,10.78,10.78,0.3
2010,CE,2305209,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305209,Coco-da-baía,27,27,187,6925,108,11.64,11.64,10.79
2010,CE,2305209,Dendê (cacho de coco),,,,,,,,
2010,CE,2305209,Erva-mate (folha verde),,,,,,,,
2010,CE,2305209,Figo,,,,,,,,
2010,CE,2305209,Goiaba,,,,,,,,
2010,CE,2305209,Guaraná (semente),,,,,,,,
2010,CE,2305209,Laranja,12,12,104,8666,52,5.17,5.17,5.19
2010,CE,2305209,Limão,,,,,,,,
2010,CE,2305209,Maçã,,,,,,,,
2010,CE,2305209,Mamão,20,20,409,20450,253,8.62,8.62,25.27
2010,CE,2305209,Manga,13,13,87,6692,39,5.6,5.6,3.9
2010,CE,2305209,Maracujá,,,,,,,,
2010,CE,2305209,Marmelo,,,,,,,,
2010,CE,2305209,Noz (fruto seco),,,,,,,,
2010,CE,2305209,Palmito,,,,,,,,
2010,CE,2305209,Pera,,,,,,,,
2010,CE,2305209,Pêssego,,,,,,,,
2010,CE,2305209,Pimenta-do-reino,,,,,,,,
2010,CE,2305209,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305209,Tangerina,,,,,,,,
2010,CE,2305209,Tungue (fruto seco),,,,,,,,
2010,CE,2305209,Urucum (semente),,,,,,,,
2010,CE,2305209,Uva,,,,,,,,
2010,CE,2305233,Abacate,,,,,,,,
2010,CE,2305233,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305233,Açaí,,,,,,,,
2010,CE,2305233,Azeitona,,,,,,,,
2010,CE,2305233,Banana (cacho),,,,,,,,
2010,CE,2305233,Borracha (látex coagulado),,,,,,,,
2010,CE,2305233,Borracha (látex líquido),,,,,,,,
2010,CE,2305233,Cacau (em amêndoa),,,,,,,,
2010,CE,2305233,Café (em grão) Total,,,,,,,,
2010,CE,2305233,Café (em grão) Arábica,,,,,,,,
2010,CE,2305233,Café (em grão) Canephora,,,,,,,,
2010,CE,2305233,Caju,,,,,,,,
2010,CE,2305233,Caqui,,,,,,,,
2010,CE,2305233,Castanha de caju,2824,2824,390,138,647,89.74,89.74,50.82
2010,CE,2305233,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305233,Coco-da-baía,258,258,1392,5395,492,8.2,8.2,38.65
2010,CE,2305233,Dendê (cacho de coco),,,,,,,,
2010,CE,2305233,Erva-mate (folha verde),,,,,,,,
2010,CE,2305233,Figo,,,,,,,,
2010,CE,2305233,Goiaba,,,,,,,,
2010,CE,2305233,Guaraná (semente),,,,,,,,
2010,CE,2305233,Laranja,10,10,115,11500,47,0.32,0.32,3.69
2010,CE,2305233,Limão,,,,,,,,
2010,CE,2305233,Maçã,,,,,,,,
2010,CE,2305233,Mamão,,,,,,,,
2010,CE,2305233,Manga,55,55,308,5600,87,1.75,1.75,6.83
2010,CE,2305233,Maracujá,,,,,,,,
2010,CE,2305233,Marmelo,,,,,,,,
2010,CE,2305233,Noz (fruto seco),,,,,,,,
2010,CE,2305233,Palmito,,,,,,,,
2010,CE,2305233,Pera,,,,,,,,
2010,CE,2305233,Pêssego,,,,,,,,
2010,CE,2305233,Pimenta-do-reino,,,,,,,,
2010,CE,2305233,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305233,Tangerina,,,,,,,,
2010,CE,2305233,Tungue (fruto seco),,,,,,,,
2010,CE,2305233,Urucum (semente),,,,,,,,
2010,CE,2305233,Uva,,,,,,,,
2010,CE,2305266,Abacate,,,,,,,,
2010,CE,2305266,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305266,Açaí,,,,,,,,
2010,CE,2305266,Azeitona,,,,,,,,
2010,CE,2305266,Banana (cacho),1,1,7,7000,2,0.12,0.12,2.11
2010,CE,2305266,Borracha (látex coagulado),,,,,,,,
2010,CE,2305266,Borracha (látex líquido),,,,,,,,
2010,CE,2305266,Cacau (em amêndoa),,,,,,,,
2010,CE,2305266,Café (em grão) Total,,,,,,,,
2010,CE,2305266,Café (em grão) Arábica,,,,,,,,
2010,CE,2305266,Café (em grão) Canephora,,,,,,,,
2010,CE,2305266,Caju,,,,,,,,
2010,CE,2305266,Caqui,,,,,,,,
2010,CE,2305266,Castanha de caju,850,850,70,82,90,99.65,99.65,94.74
2010,CE,2305266,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305266,Coco-da-baía,1,1,6,6000,2,0.12,0.12,2.11
2010,CE,2305266,Dendê (cacho de coco),,,,,,,,
2010,CE,2305266,Erva-mate (folha verde),,,,,,,,
2010,CE,2305266,Figo,,,,,,,,
2010,CE,2305266,Goiaba,,,,,,,,
2010,CE,2305266,Guaraná (semente),,,,,,,,
2010,CE,2305266,Laranja,,,,,,,,
2010,CE,2305266,Limão,,,,,,,,
2010,CE,2305266,Maçã,,,,,,,,
2010,CE,2305266,Mamão,,,,,,,,
2010,CE,2305266,Manga,1,1,4,4000,1,0.12,0.12,1.05
2010,CE,2305266,Maracujá,,,,,,,,
2010,CE,2305266,Marmelo,,,,,,,,
2010,CE,2305266,Noz (fruto seco),,,,,,,,
2010,CE,2305266,Palmito,,,,,,,,
2010,CE,2305266,Pera,,,,,,,,
2010,CE,2305266,Pêssego,,,,,,,,
2010,CE,2305266,Pimenta-do-reino,,,,,,,,
2010,CE,2305266,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305266,Tangerina,,,,,,,,
2010,CE,2305266,Tungue (fruto seco),,,,,,,,
2010,CE,2305266,Urucum (semente),,,,,,,,
2010,CE,2305266,Uva,,,,,,,,
2010,CE,2305308,Abacate,68,68,585,8602,482,3.75,3.77,2.79
2010,CE,2305308,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305308,Açaí,,,,,,,,
2010,CE,2305308,Azeitona,,,,,,,,
2010,CE,2305308,Banana (cacho),325,325,4030,12400,2205,17.95,18.0,12.77
2010,CE,2305308,Borracha (látex coagulado),,,,,,,,
2010,CE,2305308,Borracha (látex líquido),,,,,,,,
2010,CE,2305308,Cacau (em amêndoa),,,,,,,,
2010,CE,2305308,Café (em grão) Total,387,387,151,390,588,21.37,21.43,3.4
2010,CE,2305308,Café (em grão) Arábica,,,,,,,,
2010,CE,2305308,Café (em grão) Canephora,,,,,,,,
2010,CE,2305308,Caju,,,,,,,,
2010,CE,2305308,Caqui,,,,,,,,
2010,CE,2305308,Castanha de caju,29,24,2,83,2,1.6,1.33,0.01
2010,CE,2305308,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305308,Coco-da-baía,32,32,633,19781,363,1.77,1.77,2.1
2010,CE,2305308,Dendê (cacho de coco),,,,,,,,
2010,CE,2305308,Erva-mate (folha verde),,,,,,,,
2010,CE,2305308,Figo,,,,,,,,
2010,CE,2305308,Goiaba,5,5,36,7200,20,0.28,0.28,0.12
2010,CE,2305308,Guaraná (semente),,,,,,,,
2010,CE,2305308,Laranja,185,185,1536,8302,860,10.22,10.24,4.98
2010,CE,2305308,Limão,19,19,137,7210,58,1.05,1.05,0.34
2010,CE,2305308,Maçã,,,,,,,,
2010,CE,2305308,Mamão,55,55,3008,54690,1826,3.04,3.05,10.57
2010,CE,2305308,Manga,11,11,77,7000,36,0.61,0.61,0.21
2010,CE,2305308,Maracujá,600,600,14280,23800,10526,33.13,33.22,60.95
2010,CE,2305308,Marmelo,,,,,,,,
2010,CE,2305308,Noz (fruto seco),,,,,,,,
2010,CE,2305308,Palmito,,,,,,,,
2010,CE,2305308,Pera,,,,,,,,
2010,CE,2305308,Pêssego,,,,,,,,
2010,CE,2305308,Pimenta-do-reino,,,,,,,,
2010,CE,2305308,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305308,Tangerina,87,87,609,7000,291,4.8,4.82,1.69
2010,CE,2305308,Tungue (fruto seco),,,,,,,,
2010,CE,2305308,Urucum (semente),8,8,3,375,12,0.44,0.44,0.07
2010,CE,2305308,Uva,,,,,,,,
2010,CE,2305332,Abacate,,,,,,,,
2010,CE,2305332,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305332,Açaí,,,,,,,,
2010,CE,2305332,Azeitona,,,,,,,,
2010,CE,2305332,Banana (cacho),,,,,,,,
2010,CE,2305332,Borracha (látex coagulado),,,,,,,,
2010,CE,2305332,Borracha (látex líquido),,,,,,,,
2010,CE,2305332,Cacau (em amêndoa),,,,,,,,
2010,CE,2305332,Café (em grão) Total,,,,,,,,
2010,CE,2305332,Café (em grão) Arábica,,,,,,,,
2010,CE,2305332,Café (em grão) Canephora,,,,,,,,
2010,CE,2305332,Caju,,,,,,,,
2010,CE,2305332,Caqui,,,,,,,,
2010,CE,2305332,Castanha de caju,1355,1355,48,35,76,99.78,99.78,93.83
2010,CE,2305332,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305332,Coco-da-baía,2,2,7,3500,3,0.15,0.15,3.7
2010,CE,2305332,Dendê (cacho de coco),,,,,,,,
2010,CE,2305332,Erva-mate (folha verde),,,,,,,,
2010,CE,2305332,Figo,,,,,,,,
2010,CE,2305332,Goiaba,,,,,,,,
2010,CE,2305332,Guaraná (semente),,,,,,,,
2010,CE,2305332,Laranja,,,,,,,,
2010,CE,2305332,Limão,,,,,,,,
2010,CE,2305332,Maçã,,,,,,,,
2010,CE,2305332,Mamão,,,,,,,,
2010,CE,2305332,Manga,1,1,5,5000,2,0.07,0.07,2.47
2010,CE,2305332,Maracujá,,,,,,,,
2010,CE,2305332,Marmelo,,,,,,,,
2010,CE,2305332,Noz (fruto seco),,,,,,,,
2010,CE,2305332,Palmito,,,,,,,,
2010,CE,2305332,Pera,,,,,,,,
2010,CE,2305332,Pêssego,,,,,,,,
2010,CE,2305332,Pimenta-do-reino,,,,,,,,
2010,CE,2305332,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305332,Tangerina,,,,,,,,
2010,CE,2305332,Tungue (fruto seco),,,,,,,,
2010,CE,2305332,Urucum (semente),,,,,,,,
2010,CE,2305332,Uva,,,,,,,,
2010,CE,2305357,Abacate,,,,,,,,
2010,CE,2305357,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305357,Açaí,,,,,,,,
2010,CE,2305357,Azeitona,,,,,,,,
2010,CE,2305357,Banana (cacho),14,14,200,14285,81,0.09,0.09,1.81
2010,CE,2305357,Borracha (látex coagulado),,,,,,,,
2010,CE,2305357,Borracha (látex líquido),,,,,,,,
2010,CE,2305357,Cacau (em amêndoa),,,,,,,,
2010,CE,2305357,Café (em grão) Total,,,,,,,,
2010,CE,2305357,Café (em grão) Arábica,,,,,,,,
2010,CE,2305357,Café (em grão) Canephora,,,,,,,,
2010,CE,2305357,Caju,,,,,,,,
2010,CE,2305357,Caqui,,,,,,,,
2010,CE,2305357,Castanha de caju,13832,13832,631,45,738,93.44,93.44,16.49
2010,CE,2305357,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305357,Coco-da-baía,936,936,8749,9347,3568,6.32,6.32,79.71
2010,CE,2305357,Dendê (cacho de coco),,,,,,,,
2010,CE,2305357,Erva-mate (folha verde),,,,,,,,
2010,CE,2305357,Figo,,,,,,,,
2010,CE,2305357,Goiaba,,,,,,,,
2010,CE,2305357,Guaraná (semente),,,,,,,,
2010,CE,2305357,Laranja,,,,,,,,
2010,CE,2305357,Limão,,,,,,,,
2010,CE,2305357,Maçã,,,,,,,,
2010,CE,2305357,Mamão,,,,,,,,
2010,CE,2305357,Manga,21,21,262,12476,89,0.14,0.14,1.99
2010,CE,2305357,Maracujá,,,,,,,,
2010,CE,2305357,Marmelo,,,,,,,,
2010,CE,2305357,Noz (fruto seco),,,,,,,,
2010,CE,2305357,Palmito,,,,,,,,
2010,CE,2305357,Pera,,,,,,,,
2010,CE,2305357,Pêssego,,,,,,,,
2010,CE,2305357,Pimenta-do-reino,,,,,,,,
2010,CE,2305357,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305357,Tangerina,,,,,,,,
2010,CE,2305357,Tungue (fruto seco),,,,,,,,
2010,CE,2305357,Urucum (semente),,,,,,,,
2010,CE,2305357,Uva,,,,,,,,
2010,CE,2305407,Abacate,,,,,,,,
2010,CE,2305407,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305407,Açaí,,,,,,,,
2010,CE,2305407,Azeitona,,,,,,,,
2010,CE,2305407,Banana (cacho),126,126,3445,27341,1215,46.84,46.84,91.7
2010,CE,2305407,Borracha (látex coagulado),,,,,,,,
2010,CE,2305407,Borracha (látex líquido),,,,,,,,
2010,CE,2305407,Cacau (em amêndoa),,,,,,,,
2010,CE,2305407,Café (em grão) Total,,,,,,,,
2010,CE,2305407,Café (em grão) Arábica,,,,,,,,
2010,CE,2305407,Café (em grão) Canephora,,,,,,,,
2010,CE,2305407,Caju,,,,,,,,
2010,CE,2305407,Caqui,,,,,,,,
2010,CE,2305407,Castanha de caju,93,93,11,118,13,34.57,34.57,0.98
2010,CE,2305407,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305407,Coco-da-baía,40,40,226,5650,77,14.87,14.87,5.81
2010,CE,2305407,Dendê (cacho de coco),,,,,,,,
2010,CE,2305407,Erva-mate (folha verde),,,,,,,,
2010,CE,2305407,Figo,,,,,,,,
2010,CE,2305407,Goiaba,,,,,,,,
2010,CE,2305407,Guaraná (semente),,,,,,,,
2010,CE,2305407,Laranja,3,3,30,10000,10,1.12,1.12,0.75
2010,CE,2305407,Limão,,,,,,,,
2010,CE,2305407,Maçã,,,,,,,,
2010,CE,2305407,Mamão,,,,,,,,
2010,CE,2305407,Manga,7,7,33,4714,10,2.6,2.6,0.75
2010,CE,2305407,Maracujá,,,,,,,,
2010,CE,2305407,Marmelo,,,,,,,,
2010,CE,2305407,Noz (fruto seco),,,,,,,,
2010,CE,2305407,Palmito,,,,,,,,
2010,CE,2305407,Pera,,,,,,,,
2010,CE,2305407,Pêssego,,,,,,,,
2010,CE,2305407,Pimenta-do-reino,,,,,,,,
2010,CE,2305407,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305407,Tangerina,,,,,,,,
2010,CE,2305407,Tungue (fruto seco),,,,,,,,
2010,CE,2305407,Urucum (semente),,,,,,,,
2010,CE,2305407,Uva,,,,,,,,
2010,CE,2305506,Abacate,,,,,,,,
2010,CE,2305506,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305506,Açaí,,,,,,,,
2010,CE,2305506,Azeitona,,,,,,,,
2010,CE,2305506,Banana (cacho),400,400,10000,25000,3660,86.77,86.77,79.9
2010,CE,2305506,Borracha (látex coagulado),,,,,,,,
2010,CE,2305506,Borracha (látex líquido),,,,,,,,
2010,CE,2305506,Cacau (em amêndoa),,,,,,,,
2010,CE,2305506,Café (em grão) Total,,,,,,,,
2010,CE,2305506,Café (em grão) Arábica,,,,,,,,
2010,CE,2305506,Café (em grão) Canephora,,,,,,,,
2010,CE,2305506,Caju,,,,,,,,
2010,CE,2305506,Caqui,,,,,,,,
2010,CE,2305506,Castanha de caju,13,13,4,307,4,2.82,2.82,0.09
2010,CE,2305506,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305506,Coco-da-baía,18,18,129,7166,63,3.9,3.9,1.38
2010,CE,2305506,Dendê (cacho de coco),,,,,,,,
2010,CE,2305506,Erva-mate (folha verde),,,,,,,,
2010,CE,2305506,Figo,,,,,,,,
2010,CE,2305506,Goiaba,14,14,280,20000,369,3.04,3.04,8.06
2010,CE,2305506,Guaraná (semente),,,,,,,,
2010,CE,2305506,Laranja,,,,,,,,
2010,CE,2305506,Limão,,,,,,,,
2010,CE,2305506,Maçã,,,,,,,,
2010,CE,2305506,Mamão,,,,,,,,
2010,CE,2305506,Manga,4,4,60,15000,24,0.87,0.87,0.52
2010,CE,2305506,Maracujá,7,7,140,20000,236,1.52,1.52,5.15
2010,CE,2305506,Marmelo,,,,,,,,
2010,CE,2305506,Noz (fruto seco),,,,,,,,
2010,CE,2305506,Palmito,,,,,,,,
2010,CE,2305506,Pera,,,,,,,,
2010,CE,2305506,Pêssego,,,,,,,,
2010,CE,2305506,Pimenta-do-reino,,,,,,,,
2010,CE,2305506,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305506,Tangerina,,,,,,,,
2010,CE,2305506,Tungue (fruto seco),,,,,,,,
2010,CE,2305506,Urucum (semente),,,,,,,,
2010,CE,2305506,Uva,5,5,75,15000,225,1.08,1.08,4.91
2010,CE,2305605,Abacate,,,,,,,,
2010,CE,2305605,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305605,Açaí,,,,,,,,
2010,CE,2305605,Azeitona,,,,,,,,
2010,CE,2305605,Banana (cacho),8,8,34,4250,16,88.89,88.89,94.12
2010,CE,2305605,Borracha (látex coagulado),,,,,,,,
2010,CE,2305605,Borracha (látex líquido),,,,,,,,
2010,CE,2305605,Cacau (em amêndoa),,,,,,,,
2010,CE,2305605,Café (em grão) Total,,,,,,,,
2010,CE,2305605,Café (em grão) Arábica,,,,,,,,
2010,CE,2305605,Café (em grão) Canephora,,,,,,,,
2010,CE,2305605,Caju,,,,,,,,
2010,CE,2305605,Caqui,,,,,,,,
2010,CE,2305605,Castanha de caju,,,,,,,,
2010,CE,2305605,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305605,Coco-da-baía,,,,,,,,
2010,CE,2305605,Dendê (cacho de coco),,,,,,,,
2010,CE,2305605,Erva-mate (folha verde),,,,,,,,
2010,CE,2305605,Figo,,,,,,,,
2010,CE,2305605,Goiaba,,,,,,,,
2010,CE,2305605,Guaraná (semente),,,,,,,,
2010,CE,2305605,Laranja,,,,,,,,
2010,CE,2305605,Limão,,,,,,,,
2010,CE,2305605,Maçã,,,,,,,,
2010,CE,2305605,Mamão,,,,,,,,
2010,CE,2305605,Manga,1,1,5,5000,1,11.11,11.11,5.88
2010,CE,2305605,Maracujá,,,,,,,,
2010,CE,2305605,Marmelo,,,,,,,,
2010,CE,2305605,Noz (fruto seco),,,,,,,,
2010,CE,2305605,Palmito,,,,,,,,
2010,CE,2305605,Pera,,,,,,,,
2010,CE,2305605,Pêssego,,,,,,,,
2010,CE,2305605,Pimenta-do-reino,,,,,,,,
2010,CE,2305605,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305605,Tangerina,,,,,,,,
2010,CE,2305605,Tungue (fruto seco),,,,,,,,
2010,CE,2305605,Urucum (semente),,,,,,,,
2010,CE,2305605,Uva,,,,,,,,
2010,CE,2305654,Abacate,,,,,,,,
2010,CE,2305654,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305654,Açaí,,,,,,,,
2010,CE,2305654,Azeitona,,,,,,,,
2010,CE,2305654,Banana (cacho),15,15,60,4000,28,28.85,34.09,66.67
2010,CE,2305654,Borracha (látex coagulado),,,,,,,,
2010,CE,2305654,Borracha (látex líquido),,,,,,,,
2010,CE,2305654,Cacau (em amêndoa),,,,,,,,
2010,CE,2305654,Café (em grão) Total,,,,,,,,
2010,CE,2305654,Café (em grão) Arábica,,,,,,,,
2010,CE,2305654,Café (em grão) Canephora,,,,,,,,
2010,CE,2305654,Caju,,,,,,,,
2010,CE,2305654,Caqui,,,,,,,,
2010,CE,2305654,Castanha de caju,30,22,1,45,1,57.69,50.0,2.38
2010,CE,2305654,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305654,Coco-da-baía,,,,,,,,
2010,CE,2305654,Dendê (cacho de coco),,,,,,,,
2010,CE,2305654,Erva-mate (folha verde),,,,,,,,
2010,CE,2305654,Figo,,,,,,,,
2010,CE,2305654,Goiaba,,,,,,,,
2010,CE,2305654,Guaraná (semente),,,,,,,,
2010,CE,2305654,Laranja,,,,,,,,
2010,CE,2305654,Limão,,,,,,,,
2010,CE,2305654,Maçã,,,,,,,,
2010,CE,2305654,Mamão,,,,,,,,
2010,CE,2305654,Manga,7,7,34,4857,13,13.46,15.91,30.95
2010,CE,2305654,Maracujá,,,,,,,,
2010,CE,2305654,Marmelo,,,,,,,,
2010,CE,2305654,Noz (fruto seco),,,,,,,,
2010,CE,2305654,Palmito,,,,,,,,
2010,CE,2305654,Pera,,,,,,,,
2010,CE,2305654,Pêssego,,,,,,,,
2010,CE,2305654,Pimenta-do-reino,,,,,,,,
2010,CE,2305654,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305654,Tangerina,,,,,,,,
2010,CE,2305654,Tungue (fruto seco),,,,,,,,
2010,CE,2305654,Urucum (semente),,,,,,,,
2010,CE,2305654,Uva,,,,,,,,
2010,CE,2305704,Abacate,,,,,,,,
2010,CE,2305704,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305704,Açaí,,,,,,,,
2010,CE,2305704,Azeitona,,,,,,,,
2010,CE,2305704,Banana (cacho),35,35,490,14000,174,67.31,67.31,84.06
2010,CE,2305704,Borracha (látex coagulado),,,,,,,,
2010,CE,2305704,Borracha (látex líquido),,,,,,,,
2010,CE,2305704,Cacau (em amêndoa),,,,,,,,
2010,CE,2305704,Café (em grão) Total,,,,,,,,
2010,CE,2305704,Café (em grão) Arábica,,,,,,,,
2010,CE,2305704,Café (em grão) Canephora,,,,,,,,
2010,CE,2305704,Caju,,,,,,,,
2010,CE,2305704,Caqui,,,,,,,,
2010,CE,2305704,Castanha de caju,,,,,,,,
2010,CE,2305704,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305704,Coco-da-baía,12,12,72,6000,24,23.08,23.08,11.59
2010,CE,2305704,Dendê (cacho de coco),,,,,,,,
2010,CE,2305704,Erva-mate (folha verde),,,,,,,,
2010,CE,2305704,Figo,,,,,,,,
2010,CE,2305704,Goiaba,,,,,,,,
2010,CE,2305704,Guaraná (semente),,,,,,,,
2010,CE,2305704,Laranja,,,,,,,,
2010,CE,2305704,Limão,,,,,,,,
2010,CE,2305704,Maçã,,,,,,,,
2010,CE,2305704,Mamão,,,,,,,,
2010,CE,2305704,Manga,5,5,30,6000,9,9.62,9.62,4.35
2010,CE,2305704,Maracujá,,,,,,,,
2010,CE,2305704,Marmelo,,,,,,,,
2010,CE,2305704,Noz (fruto seco),,,,,,,,
2010,CE,2305704,Palmito,,,,,,,,
2010,CE,2305704,Pera,,,,,,,,
2010,CE,2305704,Pêssego,,,,,,,,
2010,CE,2305704,Pimenta-do-reino,,,,,,,,
2010,CE,2305704,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305704,Tangerina,,,,,,,,
2010,CE,2305704,Tungue (fruto seco),,,,,,,,
2010,CE,2305704,Urucum (semente),,,,,,,,
2010,CE,2305704,Uva,,,,,,,,
2010,CE,2305803,Abacate,17,17,136,8000,113,1.05,1.05,0.84
2010,CE,2305803,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305803,Açaí,,,,,,,,
2010,CE,2305803,Azeitona,,,,,,,,
2010,CE,2305803,Banana (cacho),378,378,4536,12000,2512,23.26,23.26,18.74
2010,CE,2305803,Borracha (látex coagulado),,,,,,,,
2010,CE,2305803,Borracha (látex líquido),,,,,,,,
2010,CE,2305803,Cacau (em amêndoa),,,,,,,,
2010,CE,2305803,Café (em grão) Total,48,48,18,375,68,2.95,2.95,0.51
2010,CE,2305803,Café (em grão) Arábica,,,,,,,,
2010,CE,2305803,Café (em grão) Canephora,,,,,,,,
2010,CE,2305803,Caju,,,,,,,,
2010,CE,2305803,Caqui,,,,,,,,
2010,CE,2305803,Castanha de caju,444,444,15,33,20,27.32,27.32,0.15
2010,CE,2305803,Chá-da-índia (folha verde),,,,,,,,
2010,CE,2305803,Coco-da-baía,50,50,1069,21380,602,3.08,3.08,4.49
2010,CE,2305803,Dendê (cacho de coco),,,,,,,,
2010,CE,2305803,Erva-mate (folha verde),,,,,,,,
2010,CE,2305803,Figo,,,,,,,,
2010,CE,2305803,Goiaba,8,8,56,7000,29,0.49,0.49,0.22
2010,CE,2305803,Guaraná (semente),,,,,,,,
2010,CE,2305803,Laranja,44,44,317,7204,172,2.71,2.71,1.28
2010,CE,2305803,Limão,8,8,52,6500,19,0.49,0.49,0.14
2010,CE,2305803,Maçã,,,,,,,,
2010,CE,2305803,Mamão,60,60,3300,55000,1889,3.69,3.69,14.09
2010,CE,2305803,Manga,104,104,676,6500,331,6.4,6.4,2.47
2010,CE,2305803,Maracujá,450,450,10260,22800,7624,27.69,27.69,56.87
2010,CE,2305803,Marmelo,,,,,,,,
2010,CE,2305803,Noz (fruto seco),,,,,,,,
2010,CE,2305803,Palmito,,,,,,,,
2010,CE,2305803,Pera,,,,,,,,
2010,CE,2305803,Pêssego,,,,,,,,
2010,CE,2305803,Pimenta-do-reino,,,,,,,,
2010,CE,2305803,Sisal ou agave (fibra),,,,,,,,
2010,CE,2305803,Tangerina,6,6,39,6500,18,0.37,0.37,0.13
2010,CE,2305803,Tungue (fruto seco),,,,,,,,
2010,CE,2305803,Urucum (semente),8,8,2,250,8,0.49,0.49,0.06
2010,CE,2305803,Uva,,,,,,,,
2010,CE,2305902,Abacate,12,12,98,8166,83,0.79,0.79,0.65
2010,CE,2305902,Algodão arbóreo (em caroço),,,,,,,,
2010,CE,2305902,Açaí,,,,,,,,
2010,CE,2305902,Azeitona,,,,,,,,
2010,CE,2305902,Banana (cacho),160,160,1889,11806,1034,10.55,10.55,8.09
2010,CE,2305902,Borracha (látex coagulado),,,,,,,,
2010,CE,2305902,Borracha (látex líquido),,,,,,,,
2010,CE,2305902,Cacau (em amêndoa),,,,,,,,
